transID,userID,catID,transAmt,transDate,createdAt,updatedAt,transDesc,transPaymentMethod
6e0898e1-0e3c-4446-9a8d-c68f481c409e,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,10.53,2025-08-05,2025-08-05 22:02:00.000000,2025-08-05 22:02:00.000000,Bubble tea,Credit Card
a1e23497-e5d8-4ae6-bb7d-25a3676e4756,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.4,2025-08-06,2025-08-06 22:56:00.000000,2025-08-06 22:56:00.000000,Taxi,EZ-Link
579f0ac9-9a39-49d4-95d7-9e5c124790c9,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,e5844fa7-c620-4d55-a4b4-2b4d437950fb,42.81,2025-08-06,2025-08-06 10:36:00.000000,2025-08-06 10:36:00.000000,Internet bill payment,EZ-Link
ef607bca-e6a7-458d-8abe-3550d9268f89,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,e5844fa7-c620-4d55-a4b4-2b4d437950fb,54.01,2025-08-07,2025-08-07 18:45:00.000000,2025-08-07 18:45:00.000000,Electricity bill,Bank Transfer
aa6b391a-b992-4b1d-a1e8-d8a3a12b7a1a,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,12.36,2025-08-07,2025-08-07 14:48:00.000000,2025-08-07 14:48:00.000000,Grab ride,Bank Transfer
3f0cbc7c-efa2-4b79-9015-e24c785726bf,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,10.35,2025-08-07,2025-08-07 22:08:00.000000,2025-08-07 22:08:00.000000,McDonald's,EZ-Link
1763b70d-f0bf-4f76-b36c-95bfe4b67437,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,e5844fa7-c620-4d55-a4b4-2b4d437950fb,54.33,2025-08-07,2025-08-07 15:34:00.000000,2025-08-07 15:34:00.000000,Electricity bill,Credit Card
03ad4fa6-fe53-4736-b6d5-f945d21e291a,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,9.77,2025-08-07,2025-08-07 11:12:00.000000,2025-08-07 11:12:00.000000,Bubble tea,PayNow
5268e688-1ecd-4820-8a4e-c2ad34bdfe48,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,7.32,2025-08-08,2025-08-08 08:58:00.000000,2025-08-08 08:58:00.000000,popular,Bank Transfer
8740d7cf-43df-4e60-a9ae-07731d1a2ec7,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,e5844fa7-c620-4d55-a4b4-2b4d437950fb,43.43,2025-08-08,2025-08-08 13:24:00.000000,2025-08-08 13:24:00.000000,Water bill,Bank Transfer
9a63241f-a78e-445a-9ceb-3288820395df,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,8.5,2025-08-08,2025-08-08 20:37:00.000000,2025-08-08 20:37:00.000000,Bus fare,PayNow
af6db294-d1bb-4ab0-a5f4-174a6ed45146,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.63,2025-08-10,2025-08-10 08:55:00.000000,2025-08-10 08:55:00.000000,Grab ride,Bank Transfer
0b564bce-f208-4d4e-a373-d24aa93884d4,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,12.1,2025-08-10,2025-08-10 06:05:00.000000,2025-08-10 06:05:00.000000,Bubble tea,Bank Transfer
3e56fe0d-a4d3-4a86-b4df-3439a7328978,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,6.43,2025-08-10,2025-08-10 21:40:00.000000,2025-08-10 21:40:00.000000,popular,PayNow
7617a7e7-a299-4f9e-85f1-de5d7609cb05,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,6.99,2025-08-10,2025-08-10 11:06:00.000000,2025-08-10 11:06:00.000000,Lunch at food court,Bank Transfer
421768fb-a143-4d7d-9228-1505e7c0ca2b,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,9.38,2025-08-11,2025-08-11 09:01:00.000000,2025-08-11 09:01:00.000000,Snacks,Credit Card
89fab6a4-7bc6-4d0c-9daa-195902d06637,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.04,2025-08-11,2025-08-11 19:26:00.000000,2025-08-11 19:26:00.000000,MRT fare to work,Cash
ef71215b-7ef6-4c3e-92da-90e8d685d0b0,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,11.16,2025-08-11,2025-08-11 18:34:00.000000,2025-08-11 18:34:00.000000,Coffee,Bank Transfer
4bc60f62-8948-43ea-98b2-09b8e68a5d55,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,4.01,2025-08-12,2025-08-12 09:49:00.000000,2025-08-12 09:49:00.000000,Dinner at hawker center,Bank Transfer
e274ea0d-db55-4811-b4fd-c645838de745,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,9.76,2025-08-12,2025-08-12 06:21:00.000000,2025-08-12 06:21:00.000000,Grab ride,Bank Transfer
a609bf37-38f8-40f5-86c3-2062430946fa,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,11.92,2025-08-12,2025-08-12 19:46:00.000000,2025-08-12 19:46:00.000000,Dinner at hawker center,Bank Transfer
0e82a2c6-f3c0-4dbe-94f8-dcee4d5c3584,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,12.2,2025-08-12,2025-08-12 07:45:00.000000,2025-08-12 07:45:00.000000,Grab ride,PayNow
a94c35eb-1b27-4003-8592-c4303767aaa5,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,8.38,2025-08-12,2025-08-12 08:12:00.000000,2025-08-12 08:12:00.000000,popular,PayNow
f33ad316-4465-4ed3-a4b9-1410ef8cea22,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,12.41,2025-08-12,2025-08-12 08:16:00.000000,2025-08-12 08:16:00.000000,Bubble tea,EZ-Link
4e061286-8903-4530-820e-27b1beb9edb2,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,13.06,2025-08-13,2025-08-13 07:34:00.000000,2025-08-13 07:34:00.000000,Lunch,Cash
1bb2cbd9-715c-43e8-ae8a-fcc204f7c87e,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,4.65,2025-08-13,2025-08-13 13:45:00.000000,2025-08-13 13:45:00.000000,popular,Cash
9b339150-4fa8-4619-9ce2-5885306a93ee,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,15.19,2025-08-13,2025-08-13 13:14:00.000000,2025-08-13 13:14:00.000000,Bus fare,Credit Card
9381a86f-8bc5-40bf-a620-34743c8b9a33,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,5.39,2025-08-13,2025-08-13 08:19:00.000000,2025-08-13 08:19:00.000000,popular,Cash
490ccaff-52dc-4b2b-beaa-ed1797f62f83,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,9.7,2025-08-13,2025-08-13 09:08:00.000000,2025-08-13 09:08:00.000000,Coffee,Cash
de6e6136-6ca6-448e-819b-d27365d448bd,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,3.52,2025-08-13,2025-08-13 07:23:00.000000,2025-08-13 07:23:00.000000,Bus fare,PayNow
de93bd19-fa43-4e6e-83bf-cbc2c724be29,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,10.96,2025-08-13,2025-08-13 19:46:00.000000,2025-08-13 19:46:00.000000,transport,Bank Transfer
7c4b1b6b-6220-42e3-aab1-26003951ee21,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,7.08,2025-08-14,2025-08-14 19:31:00.000000,2025-08-14 19:31:00.000000,Game purchase,EZ-Link
5b44bdf6-f496-40c9-b53c-e403dc9838b0,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,6.29,2025-08-14,2025-08-14 13:31:00.000000,2025-08-14 13:31:00.000000,Grab ride,EZ-Link
1568f9ca-4b43-4dad-a131-33082176b0ff,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,10.57,2025-08-14,2025-08-14 06:12:00.000000,2025-08-14 06:12:00.000000,Taxi,Credit Card
9d678a9d-9b7a-4854-99c7-780aa8b5b986,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,8.91,2025-08-15,2025-08-15 20:33:00.000000,2025-08-15 20:33:00.000000,lunchh,EZ-Link
753eeebf-4502-4b3b-97fd-be868684c6fa,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,11.7,2025-08-15,2025-08-15 11:08:00.000000,2025-08-15 11:08:00.000000,transport,Cash
b9b4e443-052e-4cbd-a67e-864d2c965df8,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,11.74,2025-08-16,2025-08-16 13:07:00.000000,2025-08-16 13:07:00.000000,Dinner,EZ-Link
5af91dba-cb5e-4ec5-b6a4-7ab30258e320,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,13.08,2025-08-17,2025-08-17 08:40:00.000000,2025-08-17 08:40:00.000000,lunchh,Bank Transfer
8510d878-d84b-4e6e-959d-8cd086178571,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,9.27,2025-08-17,2025-08-17 17:22:00.000000,2025-08-17 17:22:00.000000,popular,PayNow
e0f70e0d-f8e8-427d-8723-a6c4c97ec2ed,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,7.4,2025-08-17,2025-08-17 18:07:00.000000,2025-08-17 18:07:00.000000,Snacks,PayNow
ccbe3d5b-0732-447a-ac52-b47775177e09,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,e5844fa7-c620-4d55-a4b4-2b4d437950fb,15.68,2025-08-18,2025-08-18 14:58:00.000000,2025-08-18 14:58:00.000000,Internet bill payment,EZ-Link
45c60abe-8d5b-4297-bd65-6230daa7a4fd,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.99,2025-08-18,2025-08-18 20:32:00.000000,2025-08-18 20:32:00.000000,Taxi,Cash
31bd4f55-2e90-433f-826f-f769ac434d5c,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,9.32,2025-08-18,2025-08-18 10:03:00.000000,2025-08-18 10:03:00.000000,Dinner at hawker center,EZ-Link
4ceaf403-bdc1-4a33-aeb4-6117d594d6ed,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,8.17,2025-08-18,2025-08-18 09:57:00.000000,2025-08-18 09:57:00.000000,Petrol,Credit Card
06e2be94-a27b-43f3-bc05-6653c243e699,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,12.16,2025-08-19,2025-08-19 17:02:00.000000,2025-08-19 17:02:00.000000,Dinner,PayNow
b5b540ef-dbfb-4c49-b027-bae6eb20b0c8,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,9.97,2025-08-19,2025-08-19 21:29:00.000000,2025-08-19 21:29:00.000000,Snacks,Credit Card
a1f0bc95-8271-4f15-a2f1-c631e1140c86,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.44,2025-08-19,2025-08-19 19:01:00.000000,2025-08-19 19:01:00.000000,Petrol,PayNow
69f9afa4-0e46-40a7-8136-6ef5be3b2365,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.82,2025-08-19,2025-08-19 20:13:00.000000,2025-08-19 20:13:00.000000,MRT fare to work,EZ-Link
8e2631d4-cd7c-4f52-9c37-f5299efdbbc7,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,e5844fa7-c620-4d55-a4b4-2b4d437950fb,38.33,2025-08-20,2025-08-20 07:34:00.000000,2025-08-20 07:34:00.000000,Water bill,PayNow
6d120443-886f-4005-9fef-c9d4a93e768d,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,6.1,2025-08-20,2025-08-20 18:22:00.000000,2025-08-20 18:22:00.000000,Bus fare,Credit Card
6c82c833-f99c-4230-ad7f-4c9111f70659,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,9.21,2025-08-21,2025-08-21 15:11:00.000000,2025-08-21 15:11:00.000000,Movie tickets,Cash
d6504028-dfca-43b2-b829-53c5e86783af,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,2.27,2025-08-22,2025-08-22 17:36:00.000000,2025-08-22 17:36:00.000000,Movie tickets,Cash
a6dce63b-54de-46b7-8238-88f351c39599,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,12.7,2025-08-22,2025-08-22 20:14:00.000000,2025-08-22 20:14:00.000000,Coffee,EZ-Link
c994a3c2-85b8-4e43-9e50-aecd801df646,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,6.87,2025-08-22,2025-08-22 06:54:00.000000,2025-08-22 06:54:00.000000,Concert,PayNow
c3a271de-a550-4377-a4d6-9dbd765fef90,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,7.07,2025-08-22,2025-08-22 10:32:00.000000,2025-08-22 10:32:00.000000,Lunch,Bank Transfer
61ca71d5-4190-4719-90a3-f14013e4c5ee,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,e5844fa7-c620-4d55-a4b4-2b4d437950fb,51.0,2025-08-24,2025-08-24 20:42:00.000000,2025-08-24 20:42:00.000000,Electricity bill,EZ-Link
f5c1cbc5-e636-4c87-98da-164ee79d9d07,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,9.21,2025-08-24,2025-08-24 18:51:00.000000,2025-08-24 18:51:00.000000,Netflix subscription,Credit Card
7cb52c13-58ff-4161-a036-a6feaaecd4ff,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,7.26,2025-08-24,2025-08-24 13:28:00.000000,2025-08-24 13:28:00.000000,Coffee,PayNow
579268bb-0a43-438c-8575-133dd019c08e,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,6.22,2025-08-25,2025-08-25 13:46:00.000000,2025-08-25 13:46:00.000000,MRT fare to work,EZ-Link
19806f5b-3e77-4b9f-a508-3f97c9fc4a91,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,9.35,2025-08-25,2025-08-25 19:52:00.000000,2025-08-25 19:52:00.000000,Petrol,Cash
27fdc253-961e-4e28-b777-5d2ff79f74de,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.92,2025-08-25,2025-08-25 07:49:00.000000,2025-08-25 07:49:00.000000,transport,Cash
ebe7f388-e685-40dc-adb5-147a9ffd255c,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,7.71,2025-08-25,2025-08-25 16:03:00.000000,2025-08-25 16:03:00.000000,Dinner,PayNow
a5426833-5fdb-448b-8c31-a492a0e9bb59,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,6.87,2025-08-25,2025-08-25 09:37:00.000000,2025-08-25 09:37:00.000000,McDonald's,Credit Card
da3bd5e2-2603-4a27-a9c4-171242a15691,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,3.53,2025-08-26,2025-08-26 06:48:00.000000,2025-08-26 06:48:00.000000,Movie tickets,Bank Transfer
d2cc34cb-a8a0-4fd2-a2eb-d162c8652406,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.57,2025-08-26,2025-08-26 16:34:00.000000,2025-08-26 16:34:00.000000,transport,Credit Card
69f61cb6-12f7-4e38-97e7-313037aafca0,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,19.28,2025-08-26,2025-08-26 13:47:00.000000,2025-08-26 13:47:00.000000,Dinner,EZ-Link
ea289c84-1348-435a-af9c-bb439375b609,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.6,2025-08-26,2025-08-26 17:04:00.000000,2025-08-26 17:04:00.000000,Grab ride,PayNow
28b8cb8b-9876-4d6b-a040-bc1f745653b5,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,10.99,2025-08-27,2025-08-27 16:44:00.000000,2025-08-27 16:44:00.000000,Spotify,Bank Transfer
88af3f11-2f7a-4b94-a3cc-069d078b70b2,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,10.44,2025-08-27,2025-08-27 20:52:00.000000,2025-08-27 20:52:00.000000,Taxi,Cash
a34d7921-6115-47a1-98d1-70cb5f23b551,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,6.37,2025-08-28,2025-08-28 09:47:00.000000,2025-08-28 09:47:00.000000,Spotify,EZ-Link
e66732b8-3b28-413b-85a2-830c97edf0ab,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,7.15,2025-08-28,2025-08-28 20:27:00.000000,2025-08-28 20:27:00.000000,McDonald's,Credit Card
1e2e05bb-8a59-4cf3-b9db-b57c4f13bd22,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,9.15,2025-08-29,2025-08-29 15:38:00.000000,2025-08-29 15:38:00.000000,Petrol,Cash
e7501cd9-a848-429b-b8eb-f94d0128f393,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,5.31,2025-08-29,2025-08-29 15:55:00.000000,2025-08-29 15:55:00.000000,Dinner at hawker center,EZ-Link
3d0a59ac-91ff-41da-9071-a40009cca474,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,8.78,2025-08-29,2025-08-29 18:41:00.000000,2025-08-29 18:41:00.000000,Concert,PayNow
cacb2928-6f94-43f0-b489-261113dfa2da,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,13.24,2025-08-30,2025-08-30 15:07:00.000000,2025-08-30 15:07:00.000000,Bubble tea,Cash
29eccc0b-f989-44f6-9acb-58a0e523a9f4,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,5.34,2025-08-30,2025-08-30 09:38:00.000000,2025-08-30 09:38:00.000000,Grab ride,Cash
a7371473-2878-4474-b7fe-2eb9815460e8,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,10.18,2025-08-30,2025-08-30 09:09:00.000000,2025-08-30 09:09:00.000000,MRT fare to work,Credit Card
10b69208-85b0-4ffa-8805-77e5f41da4b5,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,9.01,2025-08-30,2025-08-30 06:54:00.000000,2025-08-30 06:54:00.000000,Petrol,Cash
0a6c6a7a-d607-423f-9c3a-85ae967f11da,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,6.42,2025-08-31,2025-08-31 16:09:00.000000,2025-08-31 16:09:00.000000,MRT fare to work,PayNow
603bef11-cf0c-4614-93ca-76e2d8638852,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,9.67,2025-08-31,2025-08-31 08:06:00.000000,2025-08-31 08:06:00.000000,Lunch at food court,Credit Card
b533df15-17da-47a0-a7a0-acded3bb1933,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.49,2025-09-01,2025-09-01 11:41:00.000000,2025-09-01 11:41:00.000000,Petrol,EZ-Link
6789f9f0-02ff-47b9-997b-9fb2f7a16a00,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.2,2025-09-01,2025-09-01 14:38:00.000000,2025-09-01 14:38:00.000000,Taxi,PayNow
841bbf98-cde2-4a94-8af4-a130d5c26836,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,5.51,2025-09-01,2025-09-01 07:04:00.000000,2025-09-01 07:04:00.000000,Game purchase,Bank Transfer
9c90c5f1-d02e-4d14-b226-c97392a1879d,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,10.75,2025-09-01,2025-09-01 08:53:00.000000,2025-09-01 08:53:00.000000,lunchh,Bank Transfer
65f180f5-202a-4149-99b4-994d75ae1aa4,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,2.83,2025-09-01,2025-09-01 07:22:00.000000,2025-09-01 07:22:00.000000,Taxi,Credit Card
1ab7c98f-7bed-4199-8821-9bcce62e0e84,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.83,2025-09-02,2025-09-02 20:56:00.000000,2025-09-02 20:56:00.000000,Grab ride,Cash
a935eadc-3396-4e8f-b8d7-b3e598025cd8,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,9.89,2025-09-02,2025-09-02 17:16:00.000000,2025-09-02 17:16:00.000000,Bubble tea,EZ-Link
f4ed83ee-9b17-4978-a4eb-b44dc6565767,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,4.8,2025-09-02,2025-09-02 13:53:00.000000,2025-09-02 13:53:00.000000,Spotify,EZ-Link
b137d486-e974-48e1-a509-c9d2bf761f94,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,7.64,2025-09-02,2025-09-02 17:00:00.000000,2025-09-02 17:00:00.000000,popular,PayNow
d23a3b80-ce82-4462-afae-c4349d228dcc,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,9.61,2025-09-03,2025-09-03 17:37:00.000000,2025-09-03 17:37:00.000000,Dinner at hawker center,Credit Card
d4cb93c1-5daf-4348-80e8-45269870d300,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,10.51,2025-09-04,2025-09-04 18:01:00.000000,2025-09-04 18:01:00.000000,MRT fare to work,PayNow
bc39ffaa-9bd7-49cb-b7eb-d11062fb53e2,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,9.26,2025-09-05,2025-09-05 11:34:00.000000,2025-09-05 11:34:00.000000,Coffee,Bank Transfer
58482c01-8a2a-4d97-a28b-72f8b2f1c3d1,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,8.27,2025-09-05,2025-09-05 10:51:00.000000,2025-09-05 10:51:00.000000,lunchh,EZ-Link
8c48ae5b-fd9f-4238-b847-d68a55882ed7,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,9.51,2025-09-06,2025-09-06 21:06:00.000000,2025-09-06 21:06:00.000000,Dinner at hawker center,Cash
5a4b7c2c-8f22-41f5-a094-6c788f27971e,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,8.47,2025-09-06,2025-09-06 08:01:00.000000,2025-09-06 08:01:00.000000,Bus fare,Credit Card
264f3e7e-69e8-46d7-81a3-ec1e800d085b,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,7.76,2025-09-06,2025-09-06 15:24:00.000000,2025-09-06 15:24:00.000000,Grab ride,Cash
107753a6-d2ee-4965-939f-7811fb2357b4,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,6dab2073-ff40-4704-8a15-0d3593de8c52,10.46,2025-09-07,2025-09-07 19:51:00.000000,2025-09-07 19:51:00.000000,McDonald's,Bank Transfer
cade5203-acd7-43f8-a012-4c9615f989c0,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,51efabd6-edc4-48c6-8e69-a4d2cc58ca34,6.7,2025-09-07,2025-09-07 13:20:00.000000,2025-09-07 13:20:00.000000,Netflix subscription,EZ-Link
1ff2e339-f302-4da9-acd7-9229588d90cc,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,4.52,2025-09-07,2025-09-07 09:44:00.000000,2025-09-07 09:44:00.000000,Taxi,EZ-Link
dbb691a5-a97f-476a-9a3c-43cc5a79019f,122c0ab9-bd89-4213-a59b-d8c5585a0c5f,26834e16-112d-49cd-bdc2-f5c8c7c1144e,3.87,2025-09-08,2025-09-08 07:22:00.000000,2025-09-08 07:22:00.000000,Bus fare,Bank Transfer
